payment_id,booking_id,payment_method,payment_status,amount
P00079525,B00088482,Cash,Success,7.75
P00079526,B00088483,PayNow,Success,77.42
P00079527,B00088484,PayNow,Success,25.76
P00079528,B00088485,Mastercard,Success,29.17
P00079529,B00088486,Cash,Success,71.09
P00079531,B00088488,PayNow,Success,27.43
P00079532,B00088490,Mastercard,Success,33.6
P00079533,B00088491,Mastercard,Success,33.13
P00079534,B00088492,Visa,Success,27.1
P00079535,B00088493,Mastercard,Success,33.02
P00079536,B00088494,Mastercard,Success,72.17
P00079537,B00088496,PayNow,Success,8.98
P00079539,B00088498,Cash,Success,40.51
P00079540,B00088499,Mastercard,Success,32.64
P00079542,B00088501,Mastercard,Success,39.31
P00079543,B00088502,Visa,Success,35.64
P00079544,B00088503,Cash,Success,20.27
P00079546,B00088505,PayNow,Success,76.92
P00079548,B00088508,Visa,Success,15.84
P00079549,B00088509,Visa,Success,23.5
P00079550,B00088510,Mastercard,Success,8.3
P00079553,B00088513,Cash,Refunded,26.17
P00079554,B00088514,Visa,Success,46.7
P00079555,B00088515,PayNow,Success,42.35
P00079556,B00088516,Visa,Success,75.43
P00079559,B00088520,Mastercard,Success,28.84
P00079560,B00088521,Visa,Success,33.43
P00079563,B00088524,PayNow,Failed,11.02
P00079564,B00088525,Visa,Success,36.98
P00079565,B00088526,Mastercard,Success,15.06
P00079568,B00088529,Cash,Success,13.92
P00079569,B00088530,Mastercard,Success,55.06
P00079570,B00088531,Visa,Success,59.45
P00079572,B00088533,Visa,Success,19.85
P00079573,B00088534,PayNow,Success,14.76
P00079574,B00088535,Cash,Success,23.74
P00079575,B00088536,PayNow,Success,36.2
P00079576,B00088537,Cash,Success,25.75
P00079577,B00088538,PayNow,Refunded,56.77
P00079580,B00088543,PayNow,Success,33.16
P00079581,B00088545,PayNow,Success,38.57
P00079583,B00088547,Visa,Failed,37.7
P00079584,B00088548,Mastercard,Success,34.13
P00079585,B00088549,Mastercard,Success,26.96
P00079586,B00088550,PayNow,Success,22.73
P00079589,B00088553,Visa,Success,13.5
P00079591,B00088555,Mastercard,Success,6.16
P00079593,B00088557,Cash,Success,74.74
P00079594,B00088558,PayNow,Success,27.58
P00079596,B00088560,Visa,Success,11.47
P00079597,B00088562,PayNow,Success,34.42
P00079598,B00088563,PayNow,Success,20.0
P00079600,B00088565,Cash,Success,66.36
P00079602,B00088567,PayNow,Success,36.13
P00079604,B00088569,Cash,Success,30.87
P00079606,B00088571,PayNow,Success,8.64
P00079607,B00088572,Mastercard,Success,18.25
P00079610,B00088576,PayNow,Success,12.41
P00079611,B00088577,Visa,Success,20.25
P00079613,B00088579,PayNow,Success,19.61
P00079616,B00088582,Cash,Success,32.69
P00079617,B00088583,Cash,Success,10.45
P00079619,B00088585,Cash,Success,71.78
P00079622,B00088588,Cash,Success,41.63
P00079623,B00088589,PayNow,Success,64.68
P00079624,B00088590,Cash,Success,28.6
P00079627,B00088593,Mastercard,Success,26.57
P00079628,B00088595,Mastercard,Success,66.74
P00079634,B00088601,PayNow,Success,46.08
P00079637,B00088604,Cash,Success,48.04
P00079638,B00088605,Mastercard,Success,40.05
P00079639,B00088607,Mastercard,Success,23.28
P00079640,B00088608,Cash,Success,14.94
P00079641,B00088609,PayNow,Success,24.67
P00079646,B00088614,Mastercard,Failed,26.14
P00079647,B00088615,Cash,Success,6.6
P00079648,B00088616,PayNow,Success,9.27
P00079649,B00088617,Visa,Success,51.48
P00079650,B00088618,Mastercard,Success,20.3
P00079651,B00088619,Cash,Success,28.94
P00079652,B00088620,Mastercard,Success,16.01
P00079654,B00088622,PayNow,Success,62.81
P00079655,B00088623,PayNow,Success,38.23
P00079656,B00088624,Mastercard,Success,9.97
P00079658,B00088626,PayNow,Failed,30.31
P00079659,B00088627,Visa,Success,41.77
P00079660,B00088628,Cash,Success,56.48
P00079661,B00088629,Mastercard,Success,33.29
P00079664,B00088632,Cash,Success,54.34
P00079666,B00088634,PayNow,Success,42.91
P00079671,B00088640,PayNow,Success,42.36
P00079672,B00088641,PayNow,Success,30.23
P00079673,B00088642,Mastercard,Success,8.12
P00079675,B00088645,Mastercard,Success,27.62
P00079677,B00088647,Visa,Success,41.75
P00079682,B00088652,Cash,Success,44.5
P00079684,B00088654,Mastercard,Success,17.54
P00079685,B00088656,Cash,Success,20.5
P00079686,B00088657,PayNow,Success,19.34
P00079688,B00088659,Visa,Success,16.37
P00079690,B00088661,Cash,Success,24.78
P00079691,B00088662,PayNow,Success,9.26
P00079692,B00088663,Visa,Success,33.71
P00079694,B00088665,Mastercard,Success,34.87
P00079696,B00088667,PayNow,Success,41.75
P00079698,B00088669,Mastercard,Success,45.55
P00079700,B00088673,PayNow,Success,22.66
P00079701,B00088674,Visa,Success,32.66
P00079702,B00088675,PayNow,Success,32.49
P00079703,B00088676,Visa,Success,13.62
P00079707,B00088680,Cash,Success,36.18
P00079710,B00088683,Mastercard,Success,12.07
P00079711,B00088684,Visa,Success,23.56
P00079712,B00088685,Cash,Success,27.12
P00079713,B00088686,Cash,Success,26.32
P00079716,B00088689,Visa,Success,45.35
P00079717,B00088690,Visa,Success,59.64
P00079718,B00088691,Visa,Success,30.28
P00079719,B00088692,PayNow,Success,21.18
P00079720,B00088693,Mastercard,Success,22.73
P00079721,B00088694,Visa,Success,32.39
P00079723,B00088697,Mastercard,Success,20.61
P00079724,B00088699,Visa,Success,23.63
P00079725,B00088700,Mastercard,Success,25.92
P00079727,B00088702,Visa,Success,57.37
P00079729,B00088705,PayNow,Success,14.0
P00079732,B00088710,Visa,Success,27.22
P00079735,B00088713,Mastercard,Success,39.98
P00079737,B00088715,Mastercard,Success,28.7
P00079738,B00088716,Mastercard,Success,58.36
P00079739,B00088718,PayNow,Success,38.72
P00079740,B00088720,Visa,Success,14.43
P00079741,B00088721,PayNow,Success,26.83
P00079743,B00088723,Cash,Success,30.65
P00079747,B00088727,Visa,Success,33.5
P00079752,B00088732,Mastercard,Success,37.24
P00079754,B00088734,Mastercard,Success,33.5
P00079755,B00088735,Mastercard,Success,27.18
P00079763,B00088744,Visa,Success,13.48
P00079766,B00088747,PayNow,Success,53.47
P00079768,B00088749,Cash,Success,22.13
P00079769,B00088750,Cash,Success,33.16
P00079770,B00088751,Cash,Success,17.86
P00079773,B00088755,Mastercard,Success,22.9
P00079775,B00088757,PayNow,Success,38.84
P00079778,B00088760,Cash,Success,67.25
P00079783,B00088766,Visa,Success,23.92
P00079784,B00088768,Cash,Success,57.35
P00079785,B00088769,PayNow,Success,30.18
P00079788,B00088772,PayNow,Success,25.46
P00079789,B00088773,PayNow,Success,34.33
P00079791,B00088775,Cash,Refunded,17.45
P00079792,B00088776,Cash,Success,57.55
P00079794,B00088778,Visa,Success,32.33
P00079795,B00088779,Visa,Success,7.21
P00079798,B00088782,Visa,Success,29.18
P00079799,B00088783,Mastercard,Success,31.54
P00079805,B00088790,Cash,Success,33.93
P00079808,B00088794,Visa,Success,56.3
P00079809,B00088795,Visa,Success,21.07
P00079811,B00088797,Visa,Success,22.35
P00079814,B00088800,Cash,Success,13.49
P00079816,B00088802,Visa,Success,24.39
P00079821,B00088807,Visa,Success,39.91
P00079822,B00088808,PayNow,Success,24.86
P00079824,B00088810,Visa,Success,41.45
P00079825,B00088812,Cash,Success,32.11
P00079827,B00088814,Visa,Success,33.41
P00079830,B00088817,PayNow,Success,67.82
P00079832,B00088819,Cash,Failed,45.2
P00079835,B00088823,PayNow,Success,11.02
P00079836,B00088824,Cash,Success,29.65
P00079837,B00088825,Cash,Success,51.66
P00079839,B00088827,PayNow,Success,62.3
P00079840,B00088828,PayNow,Success,27.35
P00079845,B00088833,Cash,Success,27.06
P00079846,B00088834,Mastercard,Success,7.92
P00079847,B00088835,PayNow,Success,48.55
P00079851,B00088839,PayNow,Success,34.16
P00079853,B00088841,Cash,Success,49.57
P00079855,B00088843,Visa,Success,46.12
P00079856,B00088844,PayNow,Success,20.51
P00079860,B00088848,Visa,Success,14.81
P00079862,B00088850,Cash,Success,22.9
P00079863,B00088851,Visa,Success,60.96
P00079864,B00088852,Mastercard,Success,46.48
P00079865,B00088853,Mastercard,Success,12.5
P00079866,B00088854,PayNow,Failed,26.38
P00079867,B00088856,Cash,Success,16.39
P00079869,B00088858,PayNow,Success,47.78
P00079870,B00088859,Visa,Success,43.65
P00079872,B00088861,Visa,Success,21.62
P00079873,B00088862,Cash,Success,8.16
P00079874,B00088863,Mastercard,Success,63.5
P00079876,B00088865,Visa,Success,23.98
P00079878,B00088867,Visa,Failed,32.04
P00079879,B00088868,Mastercard,Success,77.06
P00079880,B00088869,Visa,Success,14.6
P00079881,B00088870,Mastercard,Success,13.09
P00079882,B00088871,PayNow,Success,32.54
P00079883,B00088872,Mastercard,Success,45.02
P00079885,B00088876,Mastercard,Success,53.38
P00079887,B00088878,PayNow,Success,41.43
P00079889,B00088880,PayNow,Success,11.95
P00079890,B00088881,Cash,Success,30.89
P00079893,B00088884,Mastercard,Success,27.49
P00079894,B00088885,PayNow,Success,14.16
P00079897,B00088888,Mastercard,Success,58.97
P00079899,B00088890,Cash,Success,19.14
P00079901,B00088893,PayNow,Success,54.07
P00079902,B00088894,PayNow,Success,23.23
P00079903,B00088895,Visa,Success,21.46
P00079905,B00088897,PayNow,Success,15.17
P00079909,B00088903,Visa,Success,8.18
P00079910,B00088904,PayNow,Success,71.3
P00079913,B00088907,Visa,Success,32.86
P00079914,B00088908,Cash,Success,30.0
P00079916,B00088910,Mastercard,Success,23.77
P00079917,B00088911,Visa,Success,15.68
P00079918,B00088912,Visa,Success,37.69
P00079921,B00088915,Visa,Success,27.36
P00079922,B00088916,Cash,Success,20.04
P00079925,B00088920,Cash,Success,46.22
P00079930,B00088925,Cash,Success,10.36
P00079932,B00088928,Visa,Success,38.51
P00079934,B00088930,Cash,Success,21.1
P00079935,B00088931,PayNow,Success,5.46
P00079940,B00088936,Cash,Success,37.37
P00079942,B00088938,Mastercard,Success,29.54
P00079945,B00088941,Visa,Success,16.54
P00079947,B00088943,Mastercard,Success,46.8
P00079948,B00088944,Mastercard,Success,47.16
P00079953,B00088950,Cash,Success,38.28
P00079956,B00088953,PayNow,Success,11.12
P00079957,B00088954,Mastercard,Success,38.25
P00079958,B00088955,Visa,Success,34.18
P00079960,B00088960,Visa,Success,31.58
P00079964,B00088965,Cash,Success,28.63
P00079965,B00088967,Cash,Success,14.76
P00079966,B00088968,PayNow,Success,13.32
P00079969,B00088971,PayNow,Success,44.5
P00079970,B00088972,Mastercard,Success,14.79
P00079971,B00088973,PayNow,Success,25.09
P00079975,B00088977,Mastercard,Success,17.24
P00079976,B00088978,Cash,Success,12.04
P00079978,B00088980,Visa,Success,6.64
P00079979,B00088981,Mastercard,Success,28.12
P00079984,B00088986,PayNow,Refunded,31.19
P00079985,B00088987,Cash,Success,25.49
P00079986,B00088988,Visa,Success,40.13
P00079989,B00088991,Mastercard,Success,49.68
P00079990,B00088992,Mastercard,Success,33.21
P00079992,B00088994,Cash,Success,33.0
P00079994,B00088996,Visa,Success,35.95
P00079995,B00088997,Cash,Success,73.3
P00079996,B00088998,PayNow,Success,20.22
P00080000,B00089003,Cash,Success,27.95
P00080001,B00089004,Mastercard,Success,23.53
P00080003,B00089006,Visa,Success,14.73
P00080005,B00089008,Cash,Success,23.33
P00080007,B00089011,Mastercard,Success,50.71
P00080008,B00089012,Visa,Success,43.98
P00080010,B00089014,Mastercard,Success,34.66
P00080011,B00089015,Visa,Success,58.18
P00080015,B00089021,Visa,Success,26.02
P00080020,B00089027,Cash,Failed,17.19
P00080021,B00089028,Mastercard,Success,70.66
P00080024,B00089031,Cash,Success,16.92
P00080025,B00089032,PayNow,Success,46.22
P00080026,B00089033,Visa,Success,64.32
P00080029,B00089037,Mastercard,Success,31.59
P00080032,B00089040,PayNow,Success,19.84
P00080037,B00089045,Cash,Success,13.03
P00080038,B00089047,Visa,Success,34.25
P00080039,B00089048,Cash,Success,76.22
P00080040,B00089049,Cash,Success,9.23
P00080042,B00089052,Mastercard,Refunded,61.34
P00080043,B00089053,Visa,Success,15.86
P00080044,B00089054,Mastercard,Success,16.23
P00080046,B00089056,Visa,Success,44.9
P00080048,B00089058,Mastercard,Success,27.26
P00080050,B00089061,Mastercard,Success,15.98
P00080058,B00089070,PayNow,Success,10.91
P00080059,B00089071,Cash,Success,12.78
P00080061,B00089073,Visa,Success,28.16
P00080065,B00089077,Visa,Failed,38.41
P00080067,B00089079,Visa,Success,29.59
P00080069,B00089081,PayNow,Success,45.37
P00080071,B00089083,Visa,Success,13.34
P00080073,B00089085,Cash,Success,37.04
P00080075,B00089087,PayNow,Success,32.86
P00080076,B00089089,Visa,Success,47.5
P00080077,B00089090,PayNow,Success,49.93
P00080081,B00089094,Cash,Success,17.84
P00080082,B00089095,Mastercard,Success,13.2
P00080083,B00089096,Cash,Success,24.19
P00080084,B00089097,Visa,Success,56.72
P00080086,B00089099,Visa,Success,25.97
P00080088,B00089101,Cash,Success,16.24
P00080089,B00089102,Cash,Success,43.33
P00080091,B00089104,Cash,Success,38.68
P00080097,B00089111,Visa,Success,63.84
P00080099,B00089113,PayNow,Success,41.3
P00080104,B00089119,Cash,Success,13.78
P00080105,B00089120,Mastercard,Success,22.45
P00080109,B00089124,Cash,Success,54.77
P00080111,B00089126,Visa,Success,9.56
P00080112,B00089127,Cash,Success,46.53
P00080115,B00089130,Mastercard,Failed,28.14
P00080116,B00089131,PayNow,Success,10.78
P00080117,B00089132,Cash,Success,19.32
P00080118,B00089134,Visa,Success,67.46
P00080119,B00089135,PayNow,Success,28.99
P00080120,B00089136,PayNow,Success,50.89
P00080121,B00089137,Cash,Success,9.07
P00080124,B00089140,Mastercard,Success,8.77
P00080126,B00089142,Visa,Success,43.29
P00080128,B00089145,Mastercard,Success,21.07
P00080130,B00089147,Mastercard,Success,68.11
P00080133,B00089150,Mastercard,Success,23.08
P00080134,B00089151,Mastercard,Success,38.9
P00080135,B00089153,Mastercard,Success,58.42
P00080137,B00089155,PayNow,Success,37.73
P00080139,B00089157,PayNow,Success,63.94
P00080144,B00089164,Mastercard,Success,73.27
P00080151,B00089171,Cash,Success,23.67
P00080154,B00089175,Mastercard,Success,9.95
P00080155,B00089176,PayNow,Success,35.14
P00080156,B00089177,Visa,Success,22.02
P00080157,B00089178,Mastercard,Success,48.22
P00080160,B00089181,Mastercard,Success,60.19
P00080161,B00089182,Cash,Success,23.57
P00080162,B00089184,Mastercard,Success,5.4
P00080164,B00089186,Cash,Success,32.2
P00080166,B00089189,PayNow,Success,12.53
P00080167,B00089190,PayNow,Success,9.25
P00080168,B00089191,Cash,Success,34.25
P00080171,B00089194,Cash,Success,35.94
P00080173,B00089196,PayNow,Success,32.51
P00080175,B00089198,Cash,Success,17.21
P00080177,B00089201,Visa,Success,52.79
P00080179,B00089203,PayNow,Success,65.62
P00080181,B00089206,Cash,Failed,52.44
P00080184,B00089210,PayNow,Success,33.02
P00080187,B00089213,Cash,Success,28.58
P00080188,B00089214,Cash,Success,31.72
P00080190,B00089216,PayNow,Success,11.09
P00080191,B00089217,PayNow,Failed,22.44
P00080192,B00089218,Mastercard,Success,39.43
P00080194,B00089220,Mastercard,Success,28.97
P00080196,B00089222,Mastercard,Success,52.54
P00080200,B00089226,PayNow,Success,47.63
P00080201,B00089227,Visa,Success,31.1
P00080204,B00089230,Visa,Success,12.97
P00080207,B00089234,Cash,Success,17.45
P00080209,B00089236,Visa,Failed,41.31
P00080210,B00089237,PayNow,Success,10.85
P00080212,B00089239,Cash,Success,23.07
P00080214,B00089241,PayNow,Success,35.12
P00080217,B00089244,Visa,Success,33.66
P00080218,B00089246,Visa,Success,76.58
P00080219,B00089247,Mastercard,Success,29.86
P00080222,B00089250,Mastercard,Success,18.43
P00080224,B00089252,Cash,Success,46.24
P00080229,B00089258,Cash,Success,35.01
P00080230,B00089259,PayNow,Success,24.51
P00080233,B00089262,Cash,Success,53.78
P00080234,B00089263,Cash,Success,74.9
P00080235,B00089264,Visa,Success,22.95
P00080237,B00089266,Mastercard,Success,11.75
P00080239,B00089268,Cash,Success,31.37
P00080240,B00089269,PayNow,Success,37.66
P00080241,B00089270,Mastercard,Success,74.3
P00080243,B00089272,Mastercard,Success,19.97
P00080245,B00089274,Mastercard,Success,44.51
P00080249,B00089278,PayNow,Success,44.8
P00080252,B00089281,Mastercard,Success,36.38
P00080253,B00089282,PayNow,Success,61.15
P00080264,B00089293,Visa,Success,35.03
P00080265,B00089294,Mastercard,Success,17.11
P00080268,B00089297,Visa,Success,35.66
P00080271,B00089300,PayNow,Success,34.18
P00080272,B00089301,Visa,Success,21.76
P00080275,B00089304,Visa,Success,30.69
P00080277,B00089306,PayNow,Success,9.06
P00080280,B00089309,Cash,Failed,49.45
P00080285,B00089314,Mastercard,Success,34.31
P00080287,B00089317,PayNow,Success,7.57
P00080288,B00089318,Visa,Success,29.64
P00080291,B00089321,Mastercard,Success,13.01
P00080292,B00089322,Cash,Failed,69.74
P00080294,B00089324,Visa,Success,38.7
P00080296,B00089326,PayNow,Success,58.23
P00080297,B00089327,Visa,Success,15.29
P00080299,B00089329,PayNow,Success,24.0
P00080300,B00089330,Cash,Success,69.12
P00080301,B00089331,Visa,Success,66.12
P00080304,B00089334,Visa,Success,29.12
P00080305,B00089335,PayNow,Success,63.0
P00080306,B00089337,Mastercard,Success,49.99
P00080308,B00089339,Cash,Success,6.74
P00080309,B00089340,Mastercard,Success,35.95
P00080310,B00089341,Mastercard,Success,21.47
P00080312,B00089343,Visa,Success,62.66
P00080313,B00089344,PayNow,Success,40.71
P00080314,B00089345,Visa,Success,26.93
P00080316,B00089347,Mastercard,Success,21.44
P00080318,B00089349,Cash,Success,56.43
P00080320,B00089351,Mastercard,Success,41.4
P00080321,B00089352,Cash,Success,9.33
P00080324,B00089356,PayNow,Success,36.02
P00080326,B00089358,Cash,Success,28.87
P00080327,B00089359,Visa,Success,19.84
P00080328,B00089361,Mastercard,Success,47.25
P00080329,B00089362,Visa,Success,30.92
P00080331,B00089364,Mastercard,Success,33.59
P00080332,B00089365,PayNow,Success,38.34
P00080333,B00089366,Visa,Success,28.44
P00080334,B00089367,Cash,Success,11.86
P00080335,B00089368,Visa,Success,33.97
P00080336,B00089369,Mastercard,Success,10.99
P00080337,B00089370,PayNow,Success,33.98
P00080338,B00089372,Mastercard,Failed,32.16
P00080342,B00089376,Mastercard,Success,23.02
P00080345,B00089380,PayNow,Success,36.59
P00080348,B00089383,Mastercard,Success,18.1
P00080349,B00089384,Visa,Success,12.37
P00080354,B00089389,Mastercard,Success,31.74
P00080355,B00089390,Visa,Success,34.54
P00080356,B00089392,Mastercard,Success,19.09
P00080357,B00089393,PayNow,Success,8.86
P00080358,B00089395,Mastercard,Success,53.73
P00080360,B00089397,Mastercard,Success,44.74
P00080364,B00089401,Cash,Success,22.49
P00080368,B00089406,Visa,Success,54.49
P00080374,B00089412,Mastercard,Success,26.35
P00080376,B00089414,PayNow,Success,27.31
P00080379,B00089417,Visa,Success,25.02
P00080381,B00089420,Mastercard,Success,22.26
P00080382,B00089421,Cash,Success,16.44
P00080383,B00089423,Visa,Failed,21.76
P00080385,B00089425,PayNow,Success,64.61
P00080386,B00089427,Cash,Success,43.13
P00080387,B00089428,Visa,Success,32.57
P00080388,B00089429,Mastercard,Success,56.11
P00080389,B00089430,Cash,Success,20.16
P00080392,B00089434,PayNow,Success,22.98
P00080393,B00089435,Mastercard,Success,42.19
P00080395,B00089438,Cash,Success,27.72
P00080397,B00089440,PayNow,Success,14.64
P00080399,B00089442,Visa,Success,12.46
P00080406,B00089450,Cash,Success,52.2
P00080409,B00089453,Cash,Success,37.01
P00080410,B00089454,Cash,Success,13.1
P00080412,B00089456,Visa,Success,49.36
P00080413,B00089457,Visa,Success,23.38
P00080414,B00089458,Mastercard,Success,24.12
P00080415,B00089459,Cash,Success,15.59
P00080417,B00089461,Visa,Success,23.71
P00080418,B00089462,Visa,Success,33.72
P00080421,B00089467,PayNow,Success,18.88
P00080424,B00089472,Visa,Success,14.34
