driver_id,total_trips,total_revenue,average_rating
D09215,6,153.69000000000003,3.3333333333333335
D02674,8,153.68,2.3333333333333335
D05704,6,153.62,2.0
D02399,5,153.57,
D08571,5,153.57,4.0
D02688,6,153.54,1.3333333333333333
D09020,7,153.53,4.0
D04187,5,153.53,3.0
D08396,10,153.5,5.0
D09679,5,153.48,3.6666666666666665
D02918,6,153.48,4.0
D08919,5,153.45,1.0
D07716,5,153.41,3.5
D01497,6,153.39,4.0
D07752,9,153.37,3.0
D03382,8,153.37,1.3333333333333333
D09955,8,153.35000000000002,2.3333333333333335
D01960,6,153.33999999999997,3.0
D06428,6,153.24,2.0
D00903,7,153.22000000000003,1.0
D00769,5,153.22,1.5
D05759,9,153.2,1.0
D08730,7,153.18,2.75
D09562,6,153.17000000000002,2.0
D05732,7,153.16,
D06818,7,153.16,4.0
D02634,5,153.12,4.0
D07102,6,153.1,2.6666666666666665
D04645,8,153.1,4.5
D02613,7,153.08,5.0
D05843,6,152.95,3.0
D07361,6,152.88,3.0
D01844,6,152.88,3.0
D01879,9,152.87,2.0
D00744,6,152.84,3.75
D09304,8,152.75,2.5
D00870,8,152.70999999999998,2.0
D03877,5,152.67000000000002,4.0
D03354,7,152.66,
D06846,5,152.57,1.0
D06484,6,152.51000000000002,2.0
D02352,6,152.51,5.0
D07551,5,152.45,3.0
D06044,6,152.43,1.6666666666666667
D05498,9,152.41,
D04606,9,152.39000000000001,2.0
D01251,5,152.39,3.0
D00129,8,152.32999999999998,3.25
D04976,7,152.29,2.0
D00443,6,152.26,4.0
D01845,6,152.24999999999997,3.5
D08033,7,152.16,4.0
D04364,7,152.12,3.8
D01746,5,152.04,5.0
D03889,5,151.98,1.5
D06766,7,151.94000000000003,
D06238,8,151.94,4.0
D09228,10,151.85999999999999,1.0
D01717,9,151.85000000000002,4.0
D09439,6,151.53,
D04230,6,151.51999999999998,4.0
D00584,6,151.39000000000001,
D00963,5,151.35999999999999,5.0
D04769,7,151.3,1.0
D00094,8,151.11,3.0
D02429,6,151.07,3.25
D04380,7,151.07,4.5
D05367,10,151.01,3.8333333333333335
D04110,7,151.01,2.5
D05480,10,151.0,3.5
D09242,8,151.0,4.0
D02210,5,150.88,2.3333333333333335
D02311,7,150.71,5.0
D04902,6,150.67000000000002,4.666666666666667
D06950,7,150.60999999999999,4.0
D03951,7,150.57999999999998,3.0
D04319,5,150.5,5.0
D05147,8,150.47,5.0
D08043,5,150.46,3.0
D05034,11,150.43,2.6
D00993,6,150.37,1.5
D07182,5,150.33,3.5
D03356,7,150.3,3.3333333333333335
D03900,8,150.23000000000002,3.6666666666666665
D02701,5,150.22,
D05194,8,150.21,3.3333333333333335
D02397,5,150.18,
D06333,7,150.01,2.5
D06018,6,150.0,3.5
D07878,7,149.95,4.0
D07340,8,149.94,2.3333333333333335
D07378,6,149.92,2.0
D02785,7,149.89999999999998,2.6666666666666665
D07415,5,149.78,2.5
D03407,7,149.72,4.0
D01576,3,149.7,
D04173,6,149.64000000000001,3.25
D01959,7,149.57,1.6666666666666667
D05910,6,149.52999999999997,1.0
D07741,8,149.39000000000001,4.0
D00361,7,149.38,2.0
D08993,7,149.33,
D02327,5,149.31,3.0
D09422,6,149.21,4.5
D05560,7,149.18,3.0
D00502,7,149.01000000000002,4.333333333333333
D02751,7,149.01,3.5
D08408,5,148.96,
D02914,7,148.95000000000002,2.75
D02921,7,148.82999999999998,3.0
D08355,5,148.82,2.0
D03024,10,148.81,3.5
D07412,5,148.8,2.0
D00026,5,148.79,2.0
D04377,8,148.76,2.0
D09526,8,148.75,
D05238,6,148.67000000000002,3.0
D01677,4,148.63,
D05536,4,148.58999999999997,1.0
D01764,8,148.57,3.0
D05176,8,148.54,3.0
D09333,6,148.51,3.0
D06680,6,148.43,2.0
D08744,7,148.37,3.6666666666666665
D01453,9,148.25,
D02451,7,148.23999999999998,3.0
D07798,6,148.2,3.0
D05024,6,148.2,3.0
D08760,6,148.16,1.0
D01673,9,148.06,1.5
D01780,8,148.04,3.0
D03551,6,148.01000000000002,1.6666666666666667
D04624,8,148.0,2.0
D04909,8,147.89000000000001,5.0
D02905,8,147.79,
D01525,6,147.79,3.0
D08367,7,147.78,3.0
D02338,5,147.74,1.5
D08044,6,147.67,5.0
D02472,5,147.59,2.5
D07634,4,147.51,4.0
D08958,6,147.51,2.0
D07965,5,147.4,3.0
D02406,7,147.39,4.0
D03716,6,147.32,
D07976,6,147.3,
D06641,5,147.19,3.5
D04330,7,147.10000000000002,5.0
D01511,8,147.07000000000002,2.1666666666666665
D02575,6,147.07,1.5
D09308,5,146.99999999999997,3.0
D07623,6,146.92000000000002,5.0
D09972,6,146.91,2.5
D03817,6,146.82,4.0
D06147,8,146.75,2.0
D01125,7,146.67,4.5
D01318,8,146.64,2.75
D02678,7,146.64,3.5
D02460,7,146.54,2.6666666666666665
D03062,7,146.5,3.6666666666666665
D09284,10,146.49,2.2
D01210,5,146.47,2.5
D01387,5,146.45000000000002,5.0
D05095,7,146.35000000000002,3.0
D08940,7,146.31,3.5
D06908,4,146.28,2.5
D05552,6,146.28,5.0
D01820,6,146.26999999999998,2.6666666666666665
D04808,6,146.23000000000002,1.0
D06176,8,146.22,3.75
D08256,10,146.20000000000002,2.5
D01647,6,146.1,2.0
D05729,9,145.97,1.5
D05452,7,145.85,2.3333333333333335
D02868,5,145.76999999999998,2.0
D08018,6,145.76,3.0
D02368,4,145.74,2.0
D09624,7,145.73000000000002,3.3333333333333335
D08979,8,145.68,1.6666666666666667
D02543,6,145.64,2.3333333333333335
D09733,7,145.55,1.0
D00333,8,145.45,3.0
D02825,8,145.24,2.0
D04755,8,145.15,2.0
D06452,7,145.05,3.5
D04646,6,145.04000000000002,4.0
D07327,8,145.02,2.3333333333333335
D06629,9,145.01999999999998,3.0
D05165,6,145.01,3.0
D02416,5,144.95999999999998,4.0
D02379,5,144.93,
D08726,4,144.92000000000002,2.0
D04630,4,144.92000000000002,2.0
D08027,4,144.78,4.333333333333333
D03188,7,144.73000000000002,4.0
D05672,6,144.60999999999999,2.6666666666666665
D00033,7,144.59,5.0
D00911,9,144.58,3.2
D08708,6,144.53,2.5
D03708,6,144.41,2.5
D06030,6,144.33999999999997,1.0
D01901,5,144.23,
D08990,8,144.2,2.25
D01900,7,144.18,4.5
D04030,11,144.1,2.5
D06774,6,143.95999999999998,1.5
D07865,6,143.95,1.0
D03451,9,143.89000000000001,1.3333333333333333
D06256,5,143.88,3.25
D05097,12,143.86,5.0
D05200,4,143.84,4.5
D06375,5,143.75,5.0
D01978,8,143.71,2.0
D05225,5,143.70999999999998,3.0
D04702,3,143.54,2.0
D04208,6,143.51999999999998,
D08660,8,143.51,
D08368,8,143.42000000000002,3.5
D06625,5,143.35,3.0
D03581,6,143.32999999999998,3.0
D09673,8,143.31,1.5
D07804,6,143.31,5.0
D02834,7,143.29,3.0
D02523,4,143.26999999999998,4.0
D04849,4,143.21,2.6666666666666665
D07598,5,143.18,5.0
D09922,4,142.99,1.5
D03365,10,142.98000000000002,5.0
D02506,8,142.97000000000003,4.5
D06781,7,142.92000000000002,4.666666666666667
D06723,6,142.92,4.25
D03367,7,142.79,2.5
D05665,5,142.76999999999998,3.6666666666666665
D01209,6,142.74,3.0
D01675,6,142.71,4.0
D06401,6,142.64000000000001,3.0
D09563,9,142.59,2.6666666666666665
D06626,4,142.59,
D08524,7,142.52999999999997,3.0
D03832,9,142.47,3.0
D01795,9,142.46,3.3333333333333335
D01369,6,142.41,4.5
D09327,7,141.93,
D07850,7,141.82,2.75
D04121,7,141.79999999999998,2.5
D04004,6,141.63,
D00610,8,141.52,4.5
D02135,9,141.48,2.0
D03241,5,141.31,5.0
D07444,8,141.18,
D02283,6,141.14,2.75
D00633,6,141.12,2.0
D06815,5,141.12,3.3333333333333335
D03093,9,141.07,5.0
D04716,9,140.93,2.0
D06918,9,140.79,1.5
D09911,7,140.76,3.5
D04457,6,140.74,5.0
D05423,4,140.71,2.0
D04106,6,140.7,3.0
D02794,7,140.7,3.0
D02521,6,140.7,2.6666666666666665
D04493,7,140.67999999999998,2.0
D00526,6,140.6,
D01640,6,140.56,5.0
D05623,4,140.55,3.0
D03006,5,140.49,3.0
D08132,5,140.47000000000003,2.0
D08655,8,140.35,3.0
D02023,4,140.32,2.0
D02847,5,140.19,2.6666666666666665
D01425,6,140.17,1.0
D05187,6,140.16000000000003,2.0
D01944,7,140.07999999999998,3.0
D07118,5,140.0,2.3333333333333335
D00785,7,139.97000000000003,3.8
D06900,4,139.97,3.0
D09442,8,139.89000000000001,3.3333333333333335
D01972,9,139.85000000000002,2.0
D00079,7,139.82000000000002,2.3333333333333335
D07870,6,139.8,4.5
D09368,4,139.66,
D00659,8,139.63,3.0
D07553,6,139.62,4.5
D07067,5,139.60999999999999,4.0
D03654,8,139.57,5.0
D04962,7,139.52,3.0
D09879,6,139.29,4.0
D03985,6,139.26999999999998,5.0
D07625,7,139.26,2.0
D08814,6,139.21,
D01586,5,139.18,5.0
D05003,4,139.15,2.0
D05556,7,139.13,4.0
D03872,5,139.10000000000002,1.0
D01872,7,139.05,4.5
D09056,8,138.9,4.0
D01793,7,138.82999999999998,2.3333333333333335
D06414,6,138.82,1.5
D06130,7,138.79000000000002,5.0
D00484,8,138.76000000000002,4.0
D00841,7,138.73000000000002,2.0
D09380,9,138.68,3.0
D08454,8,138.55,1.0
D05989,5,138.54,2.0
D00950,5,138.42000000000002,4.0
D06107,5,138.37,2.0
D06213,4,138.32999999999998,
D01825,7,138.20999999999998,5.0
D03200,6,138.17000000000002,4.0
D06738,6,138.16,4.0
D07479,7,138.1,
D08586,6,138.07999999999998,2.0
D06834,7,137.91,5.0
D02078,6,137.89000000000001,2.0
D08021,10,137.8,2.5
D02641,8,137.77,2.5
D02156,5,137.73,4.0
D05388,8,137.67000000000002,1.5
D02803,6,137.58,4.0
D01563,7,137.57000000000002,4.0
D05916,5,137.54,2.6666666666666665
D03532,6,137.49,4.0
D03514,6,137.39,3.6666666666666665
D02778,6,137.38,2.5
D04697,7,137.34,5.0
D03755,5,137.29,3.0
D00955,7,137.28,2.0
D02679,5,137.26,3.0
D05339,4,137.12,
D08505,4,137.03,3.0
D01721,9,137.03,4.0
D00137,8,136.97,3.5
D08504,9,136.91,2.0
D01736,6,136.88,3.6666666666666665
D02777,5,136.88,3.0
D03239,7,136.81,3.0
D04130,4,136.74,
D08790,6,136.71,4.5
D07734,6,136.52,5.0
D02264,6,136.48,
D08268,5,136.45,2.75
D07202,5,136.26999999999998,1.0
D00063,6,136.22,2.0
D02073,8,136.15,1.0
D02576,7,136.14,1.0
D07078,4,135.82,3.0
D07528,7,135.79000000000002,4.0
D05204,7,135.75,2.0
D00196,6,135.74,2.6666666666666665
D01751,6,135.73000000000002,3.0
D05445,5,135.61,2.0
D09161,7,135.57,3.0
D08218,7,135.51,2.0
D04999,7,135.47,3.5
D09905,6,135.47,2.0
D02499,8,135.42,3.6666666666666665
D06172,3,135.41000000000003,1.0
D00178,9,135.40999999999997,4.75
D04128,7,135.32999999999998,2.0
D07797,5,135.24,
D05922,4,135.2,2.5
D01743,6,135.07,2.6
D00262,5,135.05,1.5
D02899,7,135.04000000000002,2.3333333333333335
D06630,5,135.02999999999997,1.5
D08131,6,134.85,3.75
D08205,6,134.81,1.0
D06271,9,134.74,2.25
D00153,4,134.71,5.0
D08128,5,134.6,
D04101,7,134.57,4.5
D03986,8,134.57,3.0
D08847,6,134.49,3.0
D02242,5,134.49,5.0
D02305,10,134.45,1.75
D04235,5,134.42000000000002,2.6666666666666665
D07891,5,134.33,5.0
D04715,8,134.32,2.0
D00778,7,134.31,4.0
D04329,7,134.29,2.5
D09553,6,134.24,4.0
D00505,6,134.12,5.0
D01073,7,134.07000000000002,5.0
D01113,8,134.03,4.0
D05667,5,133.95,2.0
D09079,5,133.95,5.0
D03077,4,133.82,2.0
D02648,5,133.8,3.6666666666666665
D01105,9,133.74,4.0
D06032,6,133.72,4.0
D09298,4,133.64,
D06022,5,133.63,3.0
D04833,5,133.54,2.0
D04286,7,133.37,5.0
D01052,7,133.18,3.5
D03131,8,133.16,3.6666666666666665
D04144,3,133.07,
D07987,7,133.06,2.25
D09647,5,132.93,5.0
D02601,6,132.72,
D03416,8,132.63,5.0
D08633,4,132.56,1.0
D03622,8,132.54,4.333333333333333
D05799,7,132.34,
D08745,5,132.32,2.3333333333333335
D02748,6,132.32,3.6666666666666665
D04392,9,132.2,1.0
D07995,8,132.12,3.5
D07279,5,132.11,
D01394,8,132.07,
D02561,7,132.04,3.0
D00200,7,132.01999999999998,1.0
D09632,9,131.95,4.0
D03537,7,131.85,
D05863,5,131.76,2.0
D07909,6,131.75,3.0
D01744,5,131.75,3.0
D00371,6,131.74,2.5
D05980,6,131.64,4.0
D08144,5,131.59,3.5
D02928,8,131.55,1.0
D05309,6,131.46,1.0
D04096,5,131.45,3.0
D09221,5,131.41,5.0
D06971,4,131.26999999999998,
D02364,6,131.2,2.0
D03714,6,131.06,5.0
D09714,8,131.02,3.0
D06978,7,131.01,3.5
D08970,6,130.95,4.0
D06720,8,130.84,4.0
D09420,6,130.58,
D09696,6,130.56,1.8
D06432,5,130.52,2.5
D03339,6,130.41,3.0
D06638,4,130.34,2.0
D05749,7,130.33999999999997,3.3333333333333335
D00236,8,130.12,3.5
D04137,5,130.01,4.0
D08707,7,129.82999999999998,3.5
D01355,8,129.67,2.75
D08944,6,129.57,3.0
D01970,6,129.52,3.5
D04977,8,129.51999999999998,1.5
D08578,6,129.48000000000002,4.0
D04019,4,129.46,1.0
D05663,4,129.45,5.0
D05080,6,129.26000000000002,4.0
D09493,7,129.25,4.0
D04878,6,129.19,4.0
D04048,5,129.11,4.5
D03390,8,129.01999999999998,
D09977,5,129.01,5.0
D03822,7,129.0,5.0
D07629,6,128.91,1.0
D09699,5,128.89999999999998,2.5
D05769,5,128.84,3.0
D04490,6,128.74,2.0
D09503,5,128.73000000000002,3.5
D01543,6,128.7,3.0
D04112,5,128.69,
D07185,6,128.67000000000002,3.0
D07208,6,128.57,2.6666666666666665
D02588,8,128.53,3.0
D03967,5,128.53,2.5
D07485,6,128.5,5.0
D01066,6,128.48,1.6666666666666667
D06060,6,128.46,1.0
D02887,7,128.43,4.5
D09597,6,128.3,
D09287,4,128.25,
D04586,6,128.21,2.0
D05453,7,128.12,1.0
D02683,3,128.10000000000002,2.0
D09024,8,127.91,1.0
D06286,4,127.91,3.5
D01465,4,127.81,4.0
D04695,6,127.8,3.5
D06521,5,127.75999999999999,3.5
D00606,6,127.62,2.0
D01482,8,127.44000000000001,3.75
D08988,6,127.36000000000001,1.0
D00085,3,127.24000000000001,4.0
D00658,4,127.13,2.0
D09025,4,127.01,1.0
D05035,11,126.9,2.5
D08797,3,126.87,2.5
D07046,6,126.85000000000001,2.0
D07864,10,126.84,
D05197,4,126.75999999999999,3.0
D05461,4,126.75,3.0
D05401,7,126.74,4.333333333333333
D05378,7,126.72,3.0
D05571,6,126.41,4.666666666666667
D09406,7,126.41,3.25
D03303,5,126.41,4.0
D02402,7,126.25999999999999,4.0
D04768,6,126.18,2.0
D02692,5,126.03999999999999,2.0
D08425,4,126.03,4.0
D03288,5,125.67,
D00998,5,125.64000000000001,
D01263,6,125.54,2.0
D09939,5,125.5,3.0
D09047,3,125.5,3.0
D06068,5,125.46000000000001,2.6666666666666665
D00776,6,125.44,3.0
D06958,4,125.34,5.0
D05661,6,125.21000000000001,2.5
D06314,8,125.14999999999998,4.5
D05999,4,124.83000000000001,1.0
D00816,7,124.81,4.0
D08215,4,124.78,2.0
D06103,5,124.78,5.0
D00632,4,124.74000000000001,4.0
D02332,6,124.69,4.0
D03345,5,124.57,1.0
D03489,4,124.56,3.0
D02125,4,124.49000000000001,
D08815,6,124.38,4.0
D01904,7,124.28,3.0
D09546,7,124.26,4.5
D06745,3,124.19,
D06710,6,124.12,
D07003,6,123.82,3.0
D03370,8,123.66999999999999,2.2857142857142856
D03065,6,123.64000000000001,3.0
D00291,6,123.57,2.5
D05228,5,123.56,4.5
D03896,5,123.53,5.0
D05476,8,123.38,3.0
D05109,4,123.33000000000001,2.5
D09307,5,123.27,3.0
D03567,5,123.25999999999999,
D07873,7,123.12,3.5
D02418,8,122.8,4.0
D02936,6,122.79,3.0
D09723,9,122.74000000000001,
D05096,7,122.61,4.0
D04150,5,122.53,5.0
D05525,7,122.47999999999999,3.3333333333333335
D00280,5,122.38999999999999,4.0
D03604,5,122.28,2.5
D09540,4,122.25999999999999,1.0
D02772,5,122.24,5.0
D09187,6,122.22,4.0
D00869,7,122.15,4.0
D07404,7,122.10999999999999,4.0
D01372,7,121.87,
D02108,4,121.75999999999999,3.0
D01442,5,121.74,3.6666666666666665
D08134,6,121.69,3.3333333333333335
D02566,6,121.67999999999999,2.5
D01654,4,121.65,3.5
D08324,5,121.65,3.5
D04756,7,121.64999999999999,5.0
D04675,5,121.42,3.0
D01447,6,121.41,4.0
D09370,6,121.39,5.0
D08694,5,121.38,4.5
D03505,7,121.35000000000001,4.0
D09204,4,121.33,3.0
D03746,10,121.32000000000001,2.4
D06794,4,121.32000000000001,5.0
D02354,7,121.13,4.5
D04512,8,120.94,2.0
D08398,7,120.9,3.5
D07068,6,120.76,2.75
D01464,4,120.74,3.5
D02878,5,120.72,
D07951,5,120.39,3.0
D01557,4,120.32000000000001,2.0
D00663,9,120.26,
D06323,4,120.24000000000001,3.75
D02984,7,120.21000000000001,2.75
D08631,5,120.16,
D06895,6,120.1,3.5
D08881,9,120.03,
D05860,4,119.94,3.3333333333333335
D07950,6,119.92,
D07814,5,119.88,5.0
D04926,5,119.8,4.0
D06664,6,119.78999999999999,2.0
D05427,6,119.78,4.0
D00088,6,119.61,3.5
D03860,6,119.54,2.0
D08167,5,119.46,2.0
D00413,5,119.35000000000002,
D07312,6,119.27,
D09663,6,119.05999999999999,4.333333333333333
D00777,6,118.95,3.5
D00937,4,118.89000000000001,1.0
D01692,6,118.85000000000001,2.0
D09889,5,118.73,3.0
D04423,6,118.7,
D09120,7,118.67999999999999,3.0
D05902,3,118.62,2.0
D04009,6,118.62,4.0
D08843,5,118.46000000000001,5.0
D03698,4,118.28,4.0
D04687,7,118.25999999999999,2.6666666666666665
D07616,7,118.23,
D06270,4,118.19999999999999,2.0
D01154,3,118.17,
D05451,8,118.13,3.0
D00191,6,117.92,2.3333333333333335
D01325,4,117.91999999999999,
D02229,7,117.84,3.75
D06062,4,117.69999999999999,2.5
D05188,7,117.66,2.5
D00215,6,117.66,2.0
D04725,6,117.63,3.3333333333333335
D06486,5,117.54999999999998,1.0
D06386,7,117.32000000000001,4.0
D06732,4,117.19,4.0
D02836,7,117.1,3.5
D07584,3,117.1,
D00940,4,116.92000000000002,2.0
D03560,4,116.89,1.0
D04489,6,116.78,1.0
D06195,6,116.72000000000001,1.5
D01390,5,116.69000000000001,5.0
D08850,5,116.66999999999999,1.0
D04054,6,116.66,1.0
D05965,6,116.60000000000001,1.0
D00277,3,116.47,
D06993,4,116.43,4.0
D00075,6,116.39,2.0
D01614,4,116.26,5.0
D09843,5,116.11999999999999,4.5
D02015,5,115.88,5.0
D08548,7,115.84,2.0
D09600,5,115.52,3.5
D09728,4,115.21000000000001,5.0
D04322,4,115.07,4.0
D05315,3,115.05000000000001,
D00109,6,115.03999999999999,4.333333333333333
D03450,7,115.02000000000001,3.0
D08494,7,114.88,3.0
D02759,5,114.88,4.5
D08483,6,114.8,3.3333333333333335
D05207,5,114.75,3.0
D05947,6,114.69000000000001,3.6666666666666665
D00056,8,114.66999999999999,3.5
D08860,5,114.5,1.0
D00830,8,114.37,3.5
D01039,7,114.35999999999999,3.0
D01076,5,114.27000000000001,3.0
D09900,7,114.12,2.0
D01753,5,114.05000000000001,
D00774,5,114.04,2.3333333333333335
D08607,5,113.77,3.5
D01964,4,113.69999999999999,
D05155,4,113.68,1.6666666666666667
D08776,5,113.67,4.333333333333333
D02831,4,113.60000000000001,1.0
D08303,5,113.59,1.0
D01770,4,113.48,3.0
D08903,6,113.43,4.0
D01775,8,113.35000000000001,2.0
D02713,8,113.15,1.0
D05333,6,112.85000000000001,
D00440,7,112.56,
D01956,7,112.55999999999999,4.0
D02033,4,112.11,3.0
D02426,4,112.08,
D01358,7,111.97000000000001,2.5
D01204,8,111.95,5.0
D02453,6,111.86,4.0
D00469,5,111.8,5.0
D00753,6,111.77,3.6666666666666665
D03224,6,111.76,
D03124,6,111.73,4.0
D03250,4,111.7,4.0
D04714,4,111.69999999999999,
D01254,5,111.68,2.5
D03671,6,111.29,2.25
D09809,6,111.22999999999999,5.0
D01925,5,111.14,2.0
D03765,3,110.96,2.0
D06767,3,110.92000000000002,5.0
D08201,6,110.92,3.3333333333333335
D09837,9,110.86999999999999,2.6666666666666665
D06299,7,110.78,3.6666666666666665
D05803,7,110.77,2.5
D04728,5,110.74,5.0
D06313,4,110.70000000000002,1.0
D09678,7,110.60999999999999,2.5
D02655,6,110.4,2.3333333333333335
D06722,9,110.38999999999999,1.5
D00893,8,110.31,5.0
D06490,4,110.16,2.0
D07542,7,110.09,2.6666666666666665
D04012,4,110.08,5.0
D00871,8,110.03999999999999,4.333333333333333
D08589,6,109.99999999999999,1.0
D00534,6,109.95,
D02821,5,109.94,5.0
D04552,4,109.79,4.0
D02366,4,109.75,
D02534,9,109.72,3.0
D01571,4,109.59,4.5
D00416,5,109.55,2.5
D07243,5,109.45,3.6666666666666665
D07624,7,109.44999999999999,2.0
D01989,4,109.44,4.0
D05364,5,109.25999999999999,
D05499,5,109.16,3.0
D07620,4,108.93,1.0
D06146,5,108.92,3.0
D06199,3,108.9,4.0
D05386,6,108.84,
D05850,6,108.83999999999999,4.0
D07811,6,108.81,4.0
D03602,7,108.66999999999999,3.0
D03166,6,108.52,3.5
D00193,6,108.47999999999999,5.0
D07027,4,108.44,3.0
D06035,7,108.34,4.0
D08822,3,108.22,2.5
D09966,3,108.17,4.0
D00896,5,108.07000000000001,4.5
D07164,4,107.82,2.75
D00507,5,107.29,1.0
D06874,5,107.26000000000002,2.0
D03907,4,107.24000000000001,1.5
D07521,3,107.08,
D08795,4,107.03999999999999,3.0
D08067,4,107.03,2.0
D03139,6,106.94999999999999,1.0
D00677,6,106.94,5.0
D01389,6,106.84,
D09724,4,106.81,1.0
D07683,3,106.24999999999999,
D01031,4,106.24,
D03497,6,106.17999999999999,2.0
D01165,6,106.10000000000001,3.0
D02823,6,106.06,2.0
D08802,7,105.97999999999999,5.0
D00368,7,105.78,3.5
D07478,7,105.73,3.0
D05170,7,105.69,3.0
D04790,4,105.59,3.0
D06925,4,105.5,4.0
D04249,6,105.48,2.0
D05970,4,105.46000000000001,
D00428,4,105.41,
D02048,4,105.35,
D08551,4,105.33,2.0
D06106,5,105.3,3.0
D09340,5,105.28999999999999,3.0
D07665,8,105.24999999999999,2.0
D08823,4,105.17999999999999,2.0
D01669,5,105.14,2.6666666666666665
D09062,5,104.84,3.0
D02444,4,104.63,3.0
D07002,5,104.53999999999999,2.0
D03960,3,104.32,1.0
D07907,6,104.31,1.0
D00995,5,104.07,1.0
D01095,8,103.99,2.6666666666666665
D00179,5,103.97,2.5
D01144,8,103.92,2.0
D06325,6,103.68,4.0
D04522,6,103.61000000000001,
D00487,3,103.60999999999999,4.0
D07365,5,103.44,3.0
D09700,8,103.21000000000001,2.0
D06892,6,103.19,4.333333333333333
D01999,5,103.17,1.5
D04616,5,103.17,3.0
D01055,4,103.06,3.0
D02889,4,103.05,2.0
D09771,6,102.74000000000001,3.5
D02830,4,102.69999999999999,
D08029,7,102.67,1.5
D07574,7,102.67,3.0
D01072,6,102.32,3.0
D08826,5,102.09,3.0
D09475,7,102.06,2.0
D01437,5,102.01,
D06511,9,101.87,4.25
D02091,5,101.86,5.0
D02442,6,101.71,2.6666666666666665
D08105,5,101.59,2.5
D02047,4,101.49000000000001,4.0
D07265,5,101.47,2.0
D03562,5,101.45,
D03934,3,101.37,4.0
D05854,5,101.34,3.6666666666666665
D03189,4,101.16000000000001,
D00354,5,101.04,2.0
D03393,3,100.91,2.5
D06074,6,100.68,4.0
D06539,7,100.49,3.0
D07325,6,100.41,3.5
D06769,5,100.21000000000001,3.3333333333333335
D04255,4,100.17,2.0
D02969,6,100.14000000000001,1.5
D01903,3,99.78,
D01462,4,99.77000000000001,
D09175,6,99.77000000000001,
D07037,5,99.69999999999999,
D09691,4,99.58000000000001,4.5
D01667,8,99.57000000000001,4.0
D00539,3,99.5,2.0
D00149,6,99.39,2.5
D00491,6,99.31,
D08703,5,99.28999999999999,5.0
D01737,5,98.91,4.5
D00267,4,98.68,2.0
D00107,8,98.63,3.5
D03122,9,98.55999999999999,2.0
D08898,5,98.55,1.0
D01552,8,98.38,1.0
D00104,6,98.37,4.0
D09008,3,98.3,2.0
D07817,4,98.1,3.0
D05872,3,98.07,4.0
D00044,7,97.96000000000001,3.0
D08149,10,97.38000000000001,3.3333333333333335
D07692,5,97.27000000000001,2.6666666666666665
D05574,5,97.27,1.0
D09050,7,97.21000000000001,
D04359,4,97.04,2.5
D03610,5,97.02000000000001,1.0
D08737,4,97.0,2.3333333333333335
D09602,7,96.8,1.5
D00977,5,96.69,3.0
D07609,7,96.39,1.0
D05824,5,96.33999999999999,5.0
D06063,5,96.19,
D09293,5,96.09,2.5
D09274,8,95.92000000000002,1.5
D05963,6,95.79999999999998,2.0
D08841,8,95.74000000000001,4.0
D05643,2,95.71000000000001,
D08204,5,95.63000000000001,1.0
D07524,8,95.52000000000001,2.5
D08600,6,95.49000000000001,5.0
D03761,5,95.35,
D08516,4,95.2,1.0
D07106,5,95.11,4.0
D06174,5,94.95,3.3333333333333335
D00108,6,94.82,4.0
D02269,6,94.78,3.0
D02319,4,94.62,
D04787,6,94.6,4.0
D04826,3,94.42,
D06757,4,94.35,1.0
D08805,4,94.14,
D03253,6,94.11,4.5
D01633,6,93.44,2.3333333333333335
D02934,9,93.17,2.5
D04691,4,92.94,
D05325,6,92.93,3.4
D08055,4,92.82999999999998,2.5
D06843,5,92.73,1.0
D07210,5,92.61,3.0
D00151,6,92.55,4.0
D07495,3,92.23,5.0
D01237,5,92.21000000000001,
D00370,4,92.05000000000001,4.0
D01155,6,92.0,2.0
D05482,6,91.81,5.0
D02799,5,91.81,3.3333333333333335
D01107,6,91.76,3.0
D05705,5,91.75,4.0
D06366,8,91.27,4.0
D04237,5,91.26,3.0
D06100,3,91.05000000000001,
D04435,5,91.03,3.0
D08335,4,90.89000000000001,2.5
D08313,6,90.88,5.0
D08608,4,90.82000000000001,5.0
D07772,2,90.77000000000001,2.0
D04807,7,90.6,4.0
D04610,5,90.55000000000001,3.0
D03933,4,90.50999999999999,4.0
D07001,5,90.46,
D00881,7,90.43,2.3333333333333335
D09981,7,90.28,
D06551,6,89.93,
D02627,6,89.77,3.3333333333333335
D04140,3,89.09,1.5
D07554,3,89.05000000000001,1.0
D00576,4,89.02,1.0
D08937,5,89.02,
D02246,5,88.71,1.0
D04478,4,88.7,
D06003,4,88.51,3.5
D03125,5,88.21000000000001,
D04950,5,88.05,
D05220,4,88.05,
D09964,7,88.03000000000002,4.0
D04988,3,87.84,
D03389,6,87.71,2.5
D02225,4,87.27000000000001,1.0
D00122,3,87.00999999999999,
